Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
1051,2,66.0,1,0,0,0,0,0,0,0.001153
1052,3,66.0,1,0,0,0,0,0,0,0.000857
1053,2,66.0,1,0,0,0,0,0,0,0.00079
1054,2,66.0,1,0,0,0,0,0,0,0.002526
1055,3,66.0,1,0,0,0,0,0,0,0.000751
1056,2,66.0,1,0,0,0,0,0,0,0.001912
1057,4,66.0,1,0,0,0,0,0,0,0.000785
1058,2,66.0,1,0,0,0,0,0,0,0.000806
1059,3,66.0,1,0,0,0,0,0,0,0.001173
1060,2,66.0,1,0,0,0,0,0,0,0.000787
1061,3,66.0,1,0,0,0,0,0,0,0.000899
1062,2,66.0,1,0,0,0,0,0,0,0.000867
1063,3,66.0,1,0,0,0,0,0,0,0.000841
1064,2,66.0,1,0,0,0,0,0,0,0.004048
1065,3,66.0,1,0,0,0,0,0,0,0.002228
1066,2,66.0,1,0,0,0,0,0,0,0.004441
1067,3,66.0,1,0,0,0,0,0,0,0.011054
1068,2,66.0,1,0,0,0,0,0,0,0.00301
1069,4,66.0,1,0,0,0,0,0,0,0.005636
1070,2,66.0,1,0,0,0,0,0,0,0.00289
1071,3,66.0,1,0,0,0,0,0,0,0.001023
1072,2,66.0,1,0,0,0,0,0,0,0.001076
1073,3,66.0,1,0,0,0,0,0,0,0.000834
1074,2,66.0,1,0,0,0,0,0,0,0.000852
1075,3,66.0,1,0,0,0,0,0,0,0.001623
1076,2,66.0,1,0,0,0,0,0,0,0.000871
1077,3,66.0,1,0,0,0,0,0,0,0.001062
1078,2,66.0,1,0,0,0,0,0,0,0.002535
1079,3,66.0,1,0,0,0,0,0,0,0.001758
1080,2,66.0,1,0,0,0,0,0,0,0.001209
1081,4,66.0,1,0,0,0,0,0,0,0.00075
1082,2,66.0,1,0,0,0,0,0,0,0.005464
1083,3,66.0,1,0,0,0,0,0,0,0.001188
1084,2,66.0,1,0,0,0,0,0,0,0.005016
1085,2,66.0,1,0,0,0,0,0,0,0.001356
1086,3,66.0,1,0,0,0,0,0,0,0.003372
1087,2,66.0,1,0,0,0,0,0,0,0.000871
1088,3,66.0,1,0,0,0,0,0,0,0.0011
1089,2,66.0,1,0,0,0,0,0,0,0.000899
1090,3,66.0,1,0,0,0,0,0,0,0.000879
1091,2,66.0,1,0,0,0,0,0,0,0.000858
1092,3,66.0,1,0,0,0,0,0,0,0.00089
1093,3,66.0,1,0,0,0,0,0,0,0.000821
1094,3,66.0,1,0,0,0,0,0,0,0.000792
1095,2,66.0,1,0,0,0,0,0,0,0.002839
1096,3,66.0,1,0,0,0,0,0,0,0.005517
1097,2,66.0,1,0,0,0,0,0,0,0.002062
1098,3,66.0,1,0,0,0,0,0,0,0.00346
1099,2,66.0,1,0,0,0,0,0,0,0.006591
1100,3,66.0,1,0,0,0,0,0,0,0.004311
1101,2,66.0,1,0,0,0,0,0,0,0.011288
1102,3,66.0,1,0,0,0,0,0,0,0.004267
1103,2,66.0,1,0,0,0,0,0,0,0.005296
1104,3,66.0,1,0,0,0,0,0,0,0.006296
1105,3,66.0,1,0,0,0,0,0,0,0.00089
1106,3,66.0,1,0,0,0,0,0,0,0.000801
1107,2,66.0,1,0,0,0,0,0,0,0.000806
1108,3,66.0,1,0,0,0,0,0,0,0.000783
1109,2,66.0,1,0,0,0,0,0,0,0.001123
1110,3,66.0,1,0,0,0,0,0,0,0.00087
1111,2,66.0,1,0,0,0,0,0,0,0.003682
1112,3,66.0,1,0,0,0,0,0,0,0.001114
1113,2,66.0,1,0,0,0,0,0,0,0.000905
1114,3,66.0,1,0,0,0,0,0,0,0.002693
1115,2,66.0,1,0,0,0,0,0,0,0.005474
1116,2,66.0,1,0,0,0,0,0,0,0.000854
1117,4,66.0,1,0,0,0,0,0,0,0.001858
1118,2,66.0,1,0,0,0,0,0,0,0.000846
1119,3,66.0,1,0,0,0,0,0,0,0.001016
1120,2,66.0,1,0,0,0,0,0,0,0.001558
1121,3,66.0,1,0,0,0,0,0,0,0.002457
1122,2,66.0,1,0,0,0,0,0,0,0.001153
1123,3,66.0,1,0,0,0,0,0,0,0.002391
1124,2,66.0,1,0,0,0,0,0,0,0.003423
1125,3,66.0,1,0,0,0,0,0,0,0.002367
1126,2,66.0,1,0,0,0,0,0,0,0.001752
1127,3,66.0,1,0,0,0,0,0,0,0.002916
1128,2,66.0,1,0,0,0,0,0,0,0.00132
1129,4,66.0,1,0,0,0,0,0,0,0.001135
1130,2,66.0,1,0,0,0,0,0,0,0.001251
1131,3,66.0,1,0,0,0,0,0,0,0.005963
1132,2,66.0,1,0,0,0,0,0,0,0.005126
1133,3,66.0,1,0,0,0,0,0,0,0.001159
1134,2,66.0,1,0,0,0,0,0,0,0.000713
1135,3,66.0,1,0,0,0,0,0,0,0.000811
1136,2,66.0,1,0,0,0,0,0,0,0.000761
1137,3,66.0,1,0,0,0,0,0,0,0.006885
1138,2,66.0,1,0,0,0,0,0,0,0.00584
1139,3,66.0,1,0,0,0,0,0,0,0.00168
1140,2,66.0,1,0,0,0,0,0,0,0.002804
1141,4,66.0,1,0,0,0,0,0,0,0.001059
1142,2,66.0,1,0,0,0,0,0,0,0.001134
1143,3,66.0,1,0,0,0,0,0,0,0.001158
1144,2,66.0,1,0,0,0,0,0,0,0.001147
1145,3,66.0,1,0,0,0,0,0,0,0.000742
1146,2,66.0,1,0,0,0,0,0,0,0.001055
1147,2,66.0,1,0,0,0,0,0,0,0.002238
1148,3,66.0,1,0,0,0,0,0,0,0.000751
1149,2,66.0,1,0,0,0,0,0,0,0.00342
1150,3,66.0,1,0,0,0,0,0,0,0.001989
1151,2,66.0,1,0,0,0,0,0,0,0.001959
1152,3,66.0,1,0,0,0,0,0,0,0.006161
1153,3,66.0,1,0,0,0,0,0,0,0.000978
1154,3,66.0,1,0,0,0,0,0,0,0.001152
1155,2,66.0,1,0,0,0,0,0,0,0.012016
1156,3,66.0,1,0,0,0,0,0,0,0.004243
1157,2,66.0,1,0,0,0,0,0,0,0.001228
1158,3,66.0,1,0,0,0,0,0,0,0.000897
1159,2,66.0,1,0,0,0,0,0,0,0.00106
1160,3,66.0,1,0,0,0,0,0,0,0.001646
1161,2,66.0,1,0,0,0,0,0,0,0.000831
1162,3,66.0,1,0,0,0,0,0,0,0.001071
1163,2,66.0,1,0,0,0,0,0,0,0.000817
1164,3,66.0,1,0,0,0,0,0,0,0.000837
1165,3,66.0,1,0,0,0,0,0,0,0.001142
1166,3,66.0,1,0,0,0,0,0,0,0.000805
1167,2,66.0,1,0,0,0,0,0,0,0.001177
1168,3,66.0,1,0,0,0,0,0,0,0.00117
1169,2,66.0,1,0,0,0,0,0,0,0.00246
1170,3,66.0,1,0,0,0,0,0,0,0.001152
1171,2,66.0,1,0,0,0,0,0,0,0.000864
1172,3,66.0,1,0,0,0,0,0,0,0.002614
1173,2,66.0,1,0,0,0,0,0,0,0.005387
1174,3,66.0,1,0,0,0,0,0,0,0.005275
1175,2,66.0,1,0,0,0,0,0,0,0.004885
1176,3,66.0,1,0,0,0,0,0,0,0.001206
1177,3,66.0,1,0,0,0,0,0,0,0.000908
1178,2,66.0,1,0,0,0,0,0,0,0.00386
1179,3,66.0,1,0,0,0,0,0,0,0.002556
1180,2,66.0,1,0,0,0,0,0,0,0.001716
1181,3,66.0,1,0,0,0,0,0,0,0.001192
1182,2,66.0,1,0,0,0,0,0,0,0.003354
1183,3,66.0,1,0,0,0,0,0,0,0.001181
1184,2,66.0,1,0,0,0,0,0,0,0.000906
1185,3,66.0,1,0,0,0,0,0,0,0.00088
1186,2,66.0,1,0,0,0,0,0,0,0.001262
1187,3,66.0,1,0,0,0,0,0,0,0.000781
1188,2,66.0,1,0,0,0,0,0,0,0.000872
1189,4,66.0,1,0,0,0,0,0,0,0.003453
1190,2,66.0,1,0,0,0,0,0,0,0.006858
1191,3,66.0,1,0,0,0,0,0,0,0.003039
1192,2,66.0,1,0,0,0,0,0,0,0.002881
1193,3,66.0,1,0,0,0,0,0,0,0.00295
1194,2,66.0,1,0,0,0,0,0,0,0.001154
1195,3,66.0,1,0,0,0,0,0,0,0.000852
1196,2,66.0,1,0,0,0,0,0,0,0.000998
1197,3,66.0,1,0,0,0,0,0,0,0.001218
1198,2,66.0,1,0,0,0,0,0,0,0.002944
1199,3,66.0,1,0,0,0,0,0,0,0.00106
1200,2,66.0,1,0,0,0,0,0,0,0.00075
1201,4,66.0,1,0,0,0,0,0,0,0.000677
1202,2,66.0,1,0,0,0,0,0,0,0.001195
1203,3,66.0,1,0,0,0,0,0,0,0.001032
1204,2,66.0,1,0,0,0,0,0,0,0.001821
1205,3,66.0,1,0,0,0,0,0,0,0.001221
1206,2,66.0,1,0,0,0,0,0,0,0.003245
1207,3,66.0,1,0,0,0,0,0,0,0.004164
1208,2,66.0,1,0,0,0,0,0,0,0.00413
1209,2,66.0,1,0,0,0,0,0,0,0.011281
1210,3,66.0,1,0,0,0,0,0,0,0.004164
1211,2,66.0,1,0,0,0,0,0,0,0.004914
1212,3,66.0,1,0,0,0,0,0,0,0.001092
1213,3,66.0,1,0,0,0,0,0,0,0.001499
