Window_Num,Num_Packets,Avg_DNP3_Length,IP_Port_Src,IP_Port_Dst,Function_Codes,IIN_Val_Change,IIN_Bits_Set,Data_Object_Change
11815,2,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,[],0
11816,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11817,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11818,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11819,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11820,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11821,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11822,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11823,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11824,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11825,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11826,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11827,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11828,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11829,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11830,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11831,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11832,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11833,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11834,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11835,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11836,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11837,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11838,8,29.12,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
11839,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11840,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11841,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11842,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11843,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11844,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11845,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11846,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11847,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11848,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11849,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11850,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11851,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11852,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11853,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11854,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11855,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11856,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11857,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11858,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11859,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11860,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11861,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11862,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11863,8,29.12,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
11864,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11865,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11866,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11867,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11868,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11869,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11870,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11871,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11872,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11873,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11874,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11875,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11876,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11877,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11878,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11879,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11880,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11881,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11882,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11883,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11884,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11885,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11886,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11887,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11888,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11889,8,29.12,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
11890,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11891,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11892,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11893,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11894,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11895,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11896,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11897,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11898,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11899,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11900,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11901,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11902,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11903,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11904,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11905,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11906,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11907,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11908,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11909,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11910,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11911,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11912,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11913,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11914,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11915,8,29.12,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
11916,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11917,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11918,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11919,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11920,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11921,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11922,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11923,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11924,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11925,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11926,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11927,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11928,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11929,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
